date,temperature,humidite,precipitation,rayonnement_solaire,vitesse_vent,direction_vent
2021-02-22 09:00:00,4.93,95.0,0.0,249.17,5.7,54.6
2021-02-22 10:00:00,6.6,95.0,0.0,362.3,5.9,309.5
2021-02-22 11:00:00,7.73,95.0,0.0,344.99,6.8,242.9
2021-02-22 12:00:00,8.31,95.0,0.0,348.3,3.2,317.9
2021-02-22 13:00:00,11.41,91.86,0.0,376.19,0.0,2.2
2021-02-22 14:00:00,11.91,89.94,0.0,273.47,5.3,125.0
2021-02-22 15:00:00,12.33,90.61,0.0,260.59,4.9,54.1
2021-02-22 16:00:00,13.75,89.26,0.0,174.78,3.5,342.0
2021-02-22 17:00:00,16.34,95.0,0.0,49.02,5.8,101.4
2021-02-22 18:00:00,16.56,91.16,0.0,0.0,5.5,138.5
2021-02-22 19:00:00,15.2,89.65,0.0,0.0,4.8,196.9
2021-02-22 20:00:00,15.07,88.22,0.0,0.0,3.8,181.9
2021-02-22 21:00:00,16.03,93.31,0.0,0.0,3.1,298.4
2021-02-22 22:00:00,13.97,90.43,0.0,0.0,2.9,239.6
2021-02-22 23:00:00,14.76,93.63,0.0,0.0,5.7,207.3
2021-02-23 00:00:00,14.19,95.0,0.0,0.0,4.0,325.9
2021-02-23 01:00:00,12.03,92.84,0.0,0.0,0.4,238.2
2021-02-23 02:00:00,11.82,90.15,0.0,0.0,4.8,169.9
2021-02-23 03:00:00,7.99,94.78,0.0,0.0,7.5,189.3
2021-02-23 04:00:00,9.23,90.2,0.0,0.0,5.6,141.1
2021-02-23 05:00:00,6.94,93.99,0.0,0.0,3.4,186.8
2021-02-23 06:00:00,08.05,95.0,0.0,0.0,6.9,172.1
2021-02-23 07:00:00,5.8,95.0,0.0,53.56,6.9,129.5
2021-02-23 08:00:00,5.81,95.0,0.0,199.63,5.9,88.1
2021-02-23 09:00:00,5.88,95.0,0.0,211.17,5.9,183.3
2021-02-23 10:00:00,05.01,94.79,0.0,328.89,8.8,213.9
2021-02-23 11:00:00,6.97,95.0,0.0,366.19,6.3,67.5
2021-02-23 12:00:00,6.18,95.0,0.0,384.41,3.6,321.7
2021-02-23 13:00:00,7.48,88.01,0.0,394.36,5.5,115.4
2021-02-23 14:00:00,11.96,90.75,0.0,337.48,4.7,214.5
2021-02-23 15:00:00,11.73,88.41,0.0,178.56,7.4,224.6
2021-02-23 16:00:00,13.22,95.0,0.0,149.05,5.2,171.8
2021-02-23 17:00:00,13.63,82.79,0.0,51.0,4.1,357.6
2021-02-23 18:00:00,14.91,90.7,0.0,0.0,8.4,68.7
2021-02-23 19:00:00,15.19,83.4,0.0,0.0,2.8,277.9
2021-02-23 20:00:00,15.65,89.87,0.0,0.0,6.3,245.6
2021-02-23 21:00:00,14.22,91.51,0.0,0.0,4.7,116.1
2021-02-23 22:00:00,14.98,95.0,0.0,0.0,5.4,325.9
2021-02-23 23:00:00,15.55,95.0,0.0,0.0,4.7,310.9
2021-02-24 00:00:00,12.87,85.84,0.0,0.0,3.1,348.1
2021-02-24 01:00:00,12.98,86.59,0.0,0.0,6.4,263.3
2021-02-24 02:00:00,11.63,92.76,0.0,0.0,5.8,94.7
2021-02-24 03:00:00,10.47,95.0,0.0,0.0,3.8,352.6
2021-02-24 04:00:00,9.33,95.0,0.0,0.0,3.2,330.3
2021-02-24 05:00:00,8.57,94.36,0.0,0.0,4.3,315.1
2021-02-24 06:00:00,6.81,95.0,0.0,0.0,7.7,150.6
2021-02-24 07:00:00,5.41,95.0,0.0,47.56,4.0,242.2
2021-02-24 08:00:00,7.84,95.0,0.46,140.35,8.0,161.9
2021-02-24 09:00:00,06.03,95.0,0.0,249.21,6.3,235.7
2021-02-24 10:00:00,7.33,95.0,0.0,370.48,3.0,316.4
2021-02-24 11:00:00,6.96,95.0,0.0,412.16,2.1,267.2
2021-02-24 12:00:00,6.94,92.96,0.0,314.69,2.4,182.2
2021-02-24 13:00:00,9.1,92.03,0.0,383.78,5.9,147.7
2021-02-24 14:00:00,11.16,95.0,0.0,245.86,6.0,195.9
2021-02-24 15:00:00,11.47,88.77,0.0,220.95,5.5,25.0
2021-02-24 16:00:00,13.77,83.32,0.0,154.08,1.0,290.8
2021-02-24 17:00:00,13.63,89.16,0.0,63.78,6.3,291.0
2021-02-24 18:00:00,14.57,89.29,0.0,0.0,4.5,300.5
2021-02-24 19:00:00,16.28,92.46,0.0,0.0,5.5,254.4
2021-02-24 20:00:00,15.14,95.0,0.0,0.0,0.1,290.3
2021-02-24 21:00:00,15.3,81.62,0.0,0.0,7.0,82.6
2021-02-24 22:00:00,14.06,93.04,0.0,0.0,7.1,352.4
2021-02-24 23:00:00,14.27,95.0,0.0,0.0,5.2,90.5
2021-02-25 00:00:00,13.63,92.68,0.0,0.0,5.3,199.9
2021-02-25 01:00:00,10.82,91.93,0.0,0.0,4.6,211.7
2021-02-25 02:00:00,10.71,95.0,0.0,0.0,2.9,263.2
2021-02-25 03:00:00,6.95,95.0,0.0,0.0,5.1,26.8
2021-02-25 04:00:00,7.25,94.27,0.0,0.0,4.5,262.6
2021-02-25 05:00:00,7.67,94.32,0.0,0.0,5.4,311.3
2021-02-25 06:00:00,4.62,95.0,0.0,0.0,8.0,215.7
2021-02-25 07:00:00,6.9,92.94,0.0,55.22,4.3,140.6
2021-02-25 08:00:00,5.34,92.44,0.0,128.84,7.0,156.9
2021-02-25 09:00:00,5.0,95.0,0.0,233.4,7.4,286.2
2021-02-25 10:00:00,5.69,95.0,0.0,312.42,6.8,322.3
2021-02-25 11:00:00,7.0,95.0,0.0,350.26,3.9,99.2
2021-02-25 12:00:00,10.36,89.27,0.0,409.64,5.0,146.6
2021-02-25 13:00:00,10.65,95.0,0.0,333.58,3.9,305.6
2021-02-25 14:00:00,11.0,84.08,0.0,325.0,5.7,60.0
2021-02-25 15:00:00,14.11,91.62,0.0,193.73,3.3,121.1
2021-02-25 16:00:00,14.22,90.4,0.0,163.51,3.9,119.0
2021-02-25 17:00:00,15.58,95.0,5.56,49.93,7.7,353.9
2021-02-25 18:00:00,13.96,93.23,0.0,0.0,6.7,315.6
2021-02-25 19:00:00,16.11,92.76,0.0,0.0,8.2,69.8
2021-02-25 20:00:00,17.17,90.33,0.0,0.0,7.2,62.2
2021-02-25 21:00:00,14.71,95.0,0.47,0.0,1.7,212.3
2021-02-25 22:00:00,16.54,91.89,0.0,0.0,4.5,102.6
2021-02-25 23:00:00,14.63,93.93,0.0,0.0,2.6,101.7
2021-02-26 00:00:00,14.47,82.63,0.0,0.0,4.7,75.6
2021-02-26 01:00:00,13.21,88.06,0.0,0.0,3.7,198.1
2021-02-26 02:00:00,11.03,90.58,0.0,0.0,5.8,19.6
2021-02-26 03:00:00,8.69,95.0,0.0,0.0,5.1,108.3
2021-02-26 04:00:00,7.42,86.79,0.0,0.0,7.8,31.1
2021-02-26 05:00:00,8.63,95.0,0.0,0.0,1.7,7.1
2021-02-26 06:00:00,5.73,95.0,0.0,0.0,3.3,200.4
2021-02-26 07:00:00,4.86,95.0,0.0,64.87,1.4,41.2
2021-02-26 08:00:00,6.45,95.0,0.0,141.01,1.9,189.7
2021-02-26 09:00:00,06.02,95.0,0.0,221.73,6.6,35.0
2021-02-26 10:00:00,7.41,95.0,0.0,310.37,3.8,237.0
2021-02-26 11:00:00,8.52,95.0,0.0,411.92,7.9,80.5
2021-02-26 12:00:00,9.24,90.67,0.0,311.3,2.8,264.0
2021-02-26 13:00:00,10.98,90.11,0.0,318.41,5.9,89.6
2021-02-26 14:00:00,10.21,89.82,0.0,361.05,9.6,31.4
2021-02-26 15:00:00,11.98,89.36,0.0,271.3,4.3,310.6
2021-02-26 16:00:00,14.52,93.37,0.0,111.24,7.2,88.0
2021-02-26 17:00:00,15.88,85.39,0.0,68.32,6.0,273.8
2021-02-26 18:00:00,16.9,81.51,0.0,0.0,7.3,252.0
2021-02-26 19:00:00,16.87,91.94,0.0,0.0,0.9,43.8
2021-02-26 20:00:00,15.56,85.7,0.0,0.0,6.1,273.6
2021-02-26 21:00:00,15.37,90.98,0.0,0.0,4.5,323.4
2021-02-26 22:00:00,17.14,95.0,0.0,0.0,9.1,98.9
2021-02-26 23:00:00,14.53,95.0,0.0,0.0,4.3,75.7
2021-02-27 00:00:00,11.19,95.0,0.0,0.0,5.1,57.5
2021-02-27 01:00:00,11.4,86.14,0.0,0.0,4.7,58.0
2021-02-27 02:00:00,11.01,95.0,0.64,0.0,4.8,322.7
2021-02-27 03:00:00,10.42,92.08,0.0,0.0,5.7,169.4
2021-02-27 04:00:00,9.41,92.05,0.0,0.0,7.6,316.5
2021-02-27 05:00:00,08.02,91.05,1.96,0.0,6.1,204.2
2021-02-27 06:00:00,8.66,95.0,0.0,0.0,7.7,225.4
2021-02-27 07:00:00,5.74,91.67,0.0,25.42,4.4,64.6
2021-02-27 08:00:00,7.24,91.46,0.0,168.63,5.5,110.8
2021-02-27 09:00:00,6.85,95.0,0.0,220.13,6.3,235.6
2021-02-27 10:00:00,7.72,93.28,0.0,261.57,5.5,342.9
2021-02-27 11:00:00,7.74,95.0,0.0,338.45,2.1,245.3
2021-02-27 12:00:00,8.52,93.4,0.0,382.89,6.2,356.0
2021-02-27 13:00:00,9.53,95.0,0.0,363.97,6.8,316.5
2021-02-27 14:00:00,10.55,94.59,0.0,284.98,5.0,346.0
2021-02-27 15:00:00,13.26,95.0,0.0,223.74,5.0,159.4
2021-02-27 16:00:00,13.93,95.0,0.0,151.4,8.0,265.1
2021-02-27 17:00:00,15.02,95.0,0.0,64.32,3.2,238.0
2021-02-27 18:00:00,15.16,83.42,0.0,0.0,5.9,147.5
2021-02-27 19:00:00,16.49,83.56,0.0,0.0,7.5,286.5
2021-02-27 20:00:00,17.3,89.55,0.0,0.0,3.8,136.2
2021-02-27 21:00:00,17.76,83.74,0.0,0.0,4.9,187.7
2021-02-27 22:00:00,15.55,82.43,0.0,0.0,5.2,149.4
2021-02-27 23:00:00,15.97,87.93,0.0,0.0,7.9,329.5
2021-02-28 00:00:00,14.29,95.0,0.0,0.0,6.8,152.6
2021-02-28 01:00:00,12.94,91.72,0.0,0.0,3.1,226.3
2021-02-28 02:00:00,10.99,89.23,0.0,0.0,8.2,259.7
2021-02-28 03:00:00,10.58,95.0,0.0,0.0,3.6,328.4
2021-02-28 04:00:00,08.05,95.0,0.0,0.0,8.4,306.2
2021-02-28 05:00:00,8.82,89.57,0.0,0.0,4.7,45.8
2021-02-28 06:00:00,5.74,95.0,0.0,0.0,7.3,174.0
2021-02-28 07:00:00,5.84,95.0,2.91,48.59,7.4,90.8
2021-02-28 08:00:00,6.98,95.0,0.0,195.56,2.1,255.6
2021-02-28 09:00:00,7.78,94.43,0.0,220.89,8.3,345.5
2021-02-28 10:00:00,4.86,95.0,0.0,371.55,2.0,233.6
2021-02-28 11:00:00,6.7,95.0,0.0,339.95,2.4,182.1
2021-02-28 12:00:00,6.64,95.0,0.0,367.69,9.7,113.7
2021-02-28 13:00:00,10.95,95.0,0.0,403.6,3.0,170.7
2021-02-28 14:00:00,9.0,92.93,0.0,329.69,5.2,193.1
2021-02-28 15:00:00,12.61,91.18,0.0,273.33,8.8,103.5
2021-02-28 16:00:00,14.48,89.58,0.0,171.01,1.7,155.8
2021-02-28 17:00:00,15.31,86.98,1.57,64.33,6.4,224.9
2021-02-28 18:00:00,14.94,90.11,2.71,0.0,5.8,356.7
2021-02-28 19:00:00,14.55,82.83,0.0,0.0,6.9,123.4
2021-02-28 20:00:00,18.03,94.88,0.0,0.0,3.1,10.9
2021-02-28 21:00:00,17.05,84.87,0.0,0.0,2.6,310.4
2021-02-28 22:00:00,16.0,90.73,0.0,0.0,4.5,204.5
2021-02-28 23:00:00,15.54,87.01,0.0,0.0,3.6,210.8
2021-03-01 00:00:00,15.36,84.91,0.0,0.0,7.3,104.2
2021-03-01 01:00:00,12.75,95.0,0.0,0.0,4.9,153.7
2021-03-01 02:00:00,13.65,88.32,0.0,0.0,4.2,346.1
2021-03-01 03:00:00,10.62,89.57,5.45,0.0,6.5,280.6
2021-03-01 04:00:00,8.3,95.0,0.0,0.0,5.0,258.6
2021-03-01 05:00:00,7.91,94.34,0.0,0.0,0.4,235.9
2021-03-01 06:00:00,7.52,95.0,0.0,0.0,7.1,224.5
2021-03-01 07:00:00,7.49,95.0,0.0,69.43,5.4,326.0
2021-03-01 08:00:00,6.49,95.0,0.0,152.76,4.8,4.1
2021-03-01 09:00:00,6.55,95.0,0.0,221.7,4.3,35.0
2021-03-01 10:00:00,7.51,95.0,0.0,307.1,7.4,246.4
2021-03-01 11:00:00,7.44,89.25,0.0,268.98,2.6,286.1
2021-03-01 12:00:00,10.32,82.34,0.0,389.38,2.2,276.1
2021-03-01 13:00:00,9.95,91.5,0.0,334.75,7.4,293.2
2021-03-01 14:00:00,9.78,93.71,0.0,294.84,3.7,103.6
2021-03-01 15:00:00,14.0,94.24,0.0,235.35,5.3,358.0
2021-03-01 16:00:00,15.21,91.6,0.0,187.05,1.7,43.4
2021-03-01 17:00:00,14.27,88.82,0.0,38.29,8.9,174.2
2021-03-01 18:00:00,15.4,81.47,0.0,0.0,0.4,111.4
2021-03-01 19:00:00,15.81,83.88,0.0,0.0,4.2,124.1
2021-03-01 20:00:00,16.81,84.85,0.0,0.0,6.7,218.5
2021-03-01 21:00:00,16.71,91.8,0.0,0.0,7.3,262.8
2021-03-01 22:00:00,14.65,95.0,4.54,0.0,5.2,212.4
2021-03-01 23:00:00,13.45,92.26,0.0,0.0,0.8,247.5
2021-03-02 00:00:00,13.84,92.83,0.0,0.0,2.6,57.1
2021-03-02 01:00:00,12.09,89.51,0.0,0.0,2.9,9.2
2021-03-02 02:00:00,11.95,87.47,0.0,0.0,1.7,283.1
2021-03-02 03:00:00,11.21,89.04,0.0,0.0,6.9,342.0
2021-03-02 04:00:00,9.0,95.0,0.0,0.0,3.0,185.7
2021-03-02 05:00:00,6.22,95.0,0.0,0.0,7.8,256.2
2021-03-02 06:00:00,8.44,95.0,0.0,0.0,4.2,145.2
2021-03-02 07:00:00,6.12,95.0,0.0,81.89,2.1,332.6
2021-03-02 08:00:00,07.02,94.28,0.0,139.51,4.5,8.5
2021-03-02 09:00:00,5.16,95.0,0.0,220.69,7.3,103.7
2021-03-02 10:00:00,5.57,95.0,0.0,376.44,2.9,95.8
2021-03-02 11:00:00,10.55,95.0,0.0,389.53,3.5,295.8
2021-03-02 12:00:00,8.58,95.0,0.0,404.45,4.7,109.1
2021-03-02 13:00:00,9.76,95.0,0.0,399.04,3.6,81.0
2021-03-02 14:00:00,10.47,86.13,0.0,231.54,6.0,6.6
2021-03-02 15:00:00,12.28,91.01,3.68,195.26,9.3,187.4
2021-03-02 16:00:00,13.08,93.64,0.0,198.24,6.7,265.9
2021-03-02 17:00:00,14.6,90.87,0.0,64.62,4.9,328.5
2021-03-02 18:00:00,16.74,95.0,0.0,0.0,5.3,189.2
2021-03-02 19:00:00,15.11,89.29,0.39,0.0,5.2,42.3
2021-03-02 20:00:00,16.79,87.83,0.0,0.0,8.1,318.2
2021-03-02 21:00:00,18.28,90.89,0.0,0.0,5.0,247.2
2021-03-02 22:00:00,16.74,84.54,0.0,0.0,6.8,247.3
2021-03-02 23:00:00,14.07,93.1,0.0,0.0,4.7,230.0
2021-03-03 00:00:00,14.41,91.82,0.0,0.0,5.4,209.7
2021-03-03 01:00:00,13.4,91.3,0.0,0.0,5.5,18.4
2021-03-03 02:00:00,11.67,88.34,0.0,0.0,5.9,218.9
2021-03-03 03:00:00,11.9,85.82,0.0,0.0,5.3,52.4
2021-03-03 04:00:00,9.3,91.66,0.0,0.0,4.0,121.9
2021-03-03 05:00:00,7.15,87.38,0.0,0.0,4.3,104.5
2021-03-03 06:00:00,7.87,95.0,0.0,0.0,7.3,127.7
2021-03-03 07:00:00,5.24,94.9,0.0,66.51,3.7,39.7
2021-03-03 08:00:00,8.65,95.0,0.0,145.52,7.1,222.1
2021-03-03 09:00:00,5.54,94.32,0.0,207.05,8.0,231.1
2021-03-03 10:00:00,7.18,95.0,01.01,303.89,1.6,114.5
2021-03-03 11:00:00,7.94,95.0,0.0,379.08,2.1,328.0
2021-03-03 12:00:00,8.78,92.29,0.0,364.31,4.1,102.1
2021-03-03 13:00:00,11.54,93.52,0.0,314.05,1.6,315.4
2021-03-03 14:00:00,10.01,95.0,0.0,313.31,9.5,55.5
2021-03-03 15:00:00,13.35,92.96,0.0,285.15,5.9,5.1
2021-03-03 16:00:00,13.6,87.28,0.0,137.08,5.8,126.5
2021-03-03 17:00:00,15.17,89.41,0.0,84.73,4.8,194.4
2021-03-03 18:00:00,17.64,85.66,0.0,0.0,2.9,113.1
2021-03-03 19:00:00,16.71,86.46,0.0,0.0,7.3,54.2
2021-03-03 20:00:00,15.4,86.05,0.0,0.0,6.4,226.9
2021-03-03 21:00:00,18.39,92.35,0.0,0.0,5.1,179.0
2021-03-03 22:00:00,15.43,90.18,0.0,0.0,7.9,184.9
2021-03-03 23:00:00,13.41,95.0,2.64,0.0,6.3,237.7
2021-03-04 00:00:00,13.54,95.0,0.0,0.0,8.4,286.8
2021-03-04 01:00:00,13.41,90.38,0.0,0.0,3.4,297.9
2021-03-04 02:00:00,12.82,95.0,0.0,0.0,4.6,187.2
2021-03-04 03:00:00,10.68,85.69,0.0,0.0,4.1,103.4
2021-03-04 04:00:00,9.71,89.36,0.0,0.0,5.1,239.8
2021-03-04 05:00:00,7.8,95.0,0.0,0.0,6.6,286.5
2021-03-04 06:00:00,7.75,95.0,0.0,0.0,6.7,289.1
2021-03-04 07:00:00,8.91,91.97,0.0,20.32,5.9,54.3
2021-03-04 08:00:00,6.53,95.0,0.0,139.79,3.6,189.2
2021-03-04 09:00:00,7.57,95.0,0.0,251.85,5.8,217.0
2021-03-04 10:00:00,7.75,95.0,0.09,303.06,7.1,234.5
2021-03-04 11:00:00,8.38,92.58,0.0,332.56,4.5,193.5
2021-03-04 12:00:00,09.03,92.93,0.0,405.58,3.7,235.6
2021-03-04 13:00:00,11.61,95.0,0.0,368.38,3.8,25.7
2021-03-04 14:00:00,13.14,88.26,0.0,310.03,5.9,230.4
2021-03-04 15:00:00,15.65,95.0,0.0,273.69,3.3,32.6
2021-03-04 16:00:00,15.94,84.73,0.0,159.91,4.5,132.1
2021-03-04 17:00:00,15.18,95.0,0.0,54.25,3.7,277.9
2021-03-04 18:00:00,17.26,93.49,0.0,0.0,2.1,285.3
2021-03-04 19:00:00,16.52,81.67,0.0,0.0,5.2,69.0
2021-03-04 20:00:00,16.76,77.76,0.0,0.0,5.3,40.2
2021-03-04 21:00:00,17.54,75.08,0.0,0.0,3.5,225.7
2021-03-04 22:00:00,16.97,95.0,3.59,0.0,3.7,331.7
2021-03-04 23:00:00,15.58,86.8,0.0,0.0,6.2,356.7
2021-03-05 00:00:00,14.91,89.07,0.0,0.0,3.9,186.1
2021-03-05 01:00:00,14.09,95.0,0.0,0.0,5.6,40.9
2021-03-05 02:00:00,12.9,92.47,0.0,0.0,2.8,9.5
2021-03-05 03:00:00,10.78,95.0,0.0,0.0,9.8,251.2
2021-03-05 04:00:00,9.91,95.0,0.0,0.0,1.9,149.4
2021-03-05 05:00:00,8.66,87.21,0.0,0.0,4.8,36.4
2021-03-05 06:00:00,7.37,95.0,0.0,0.0,5.4,260.6
2021-03-05 07:00:00,7.11,95.0,0.0,31.62,4.4,202.9
2021-03-05 08:00:00,6.19,95.0,0.0,184.53,3.9,179.3
2021-03-05 09:00:00,7.92,95.0,0.0,257.87,6.0,107.4
2021-03-05 10:00:00,8.11,95.0,0.0,327.17,6.1,179.9
2021-03-05 11:00:00,8.64,95.0,0.0,260.75,9.6,263.8
2021-03-05 12:00:00,9.31,95.0,0.0,309.82,2.9,207.9
2021-03-05 13:00:00,10.93,88.64,0.0,312.16,7.0,27.9
2021-03-05 14:00:00,14.03,85.82,0.0,348.21,4.8,301.6
2021-03-05 15:00:00,13.41,95.0,0.0,234.67,7.0,258.1
2021-03-05 16:00:00,14.9,91.91,0.0,174.66,7.4,93.3
2021-03-05 17:00:00,15.28,81.63,0.0,75.58,3.6,269.3
2021-03-05 18:00:00,17.3,81.68,0.0,0.0,2.7,23.2
2021-03-05 19:00:00,17.86,94.1,0.0,0.0,3.6,172.8
2021-03-05 20:00:00,15.76,90.69,0.0,0.0,4.0,292.1
2021-03-05 21:00:00,16.63,87.6,0.0,0.0,1.6,222.5
2021-03-05 22:00:00,16.86,83.32,0.0,0.0,1.0,171.5
2021-03-05 23:00:00,14.83,83.66,0.0,0.0,4.9,162.7
2021-03-06 00:00:00,14.89,87.27,0.0,0.0,1.9,85.9
2021-03-06 01:00:00,13.06,87.73,0.0,0.0,3.9,63.5
2021-03-06 02:00:00,12.64,93.15,0.0,0.0,3.7,307.3
2021-03-06 03:00:00,10.94,95.0,0.0,0.0,8.8,218.2
2021-03-06 04:00:00,7.73,95.0,0.0,0.0,8.4,94.8
2021-03-06 05:00:00,8.99,87.02,0.0,0.0,6.5,115.6
2021-03-06 06:00:00,7.52,95.0,0.0,0.0,7.2,133.8
2021-03-06 07:00:00,8.11,87.76,0.0,59.66,4.0,56.4
2021-03-06 08:00:00,6.89,95.0,0.0,131.31,3.4,290.6
2021-03-06 09:00:00,6.99,90.31,0.0,232.04,4.5,339.3
2021-03-06 10:00:00,8.3,95.0,0.0,328.95,4.6,18.2
2021-03-06 11:00:00,8.95,93.8,0.0,292.57,6.5,121.4
2021-03-06 12:00:00,10.46,95.0,0.0,411.84,0.9,325.9
2021-03-06 13:00:00,11.65,91.37,0.0,339.23,8.6,291.8
2021-03-06 14:00:00,12.09,95.0,0.0,253.64,4.8,20.7
2021-03-06 15:00:00,13.72,88.06,0.0,249.57,2.1,27.7
2021-03-06 16:00:00,16.06,87.56,0.0,137.56,2.3,318.9
2021-03-06 17:00:00,13.8,92.09,0.0,102.34,9.1,258.3
2021-03-06 18:00:00,17.2,83.4,0.0,0.0,1.5,34.6
2021-03-06 19:00:00,18.43,86.75,0.0,0.0,4.3,37.4
2021-03-06 20:00:00,17.45,91.73,02.08,0.0,4.2,14.8
2021-03-06 21:00:00,17.71,86.76,0.0,0.0,4.3,64.8
2021-03-06 22:00:00,15.88,86.31,0.0,0.0,3.8,297.5
2021-03-06 23:00:00,16.7,82.81,0.0,0.0,7.0,283.4
2021-03-07 00:00:00,15.42,88.07,0.0,0.0,2.1,52.6
2021-03-07 01:00:00,14.84,85.79,0.0,0.0,6.7,130.0
2021-03-07 02:00:00,13.95,86.8,0.0,0.0,5.8,327.2
2021-03-07 03:00:00,13.47,91.49,4.21,0.0,2.2,268.4
2021-03-07 04:00:00,11.2,94.6,0.0,0.0,2.8,186.5
2021-03-07 05:00:00,8.33,94.89,0.0,0.0,1.0,327.2
2021-03-07 06:00:00,7.41,92.1,0.0,0.0,5.9,177.6
2021-03-07 07:00:00,8.48,95.0,0.0,73.18,9.8,18.5
2021-03-07 08:00:00,7.73,95.0,0.0,192.94,5.7,248.8
2021-03-07 09:00:00,6.62,95.0,0.0,218.25,4.9,95.1
2021-03-07 10:00:00,7.22,95.0,0.0,340.24,4.4,321.5
2021-03-07 11:00:00,8.22,93.23,0.0,365.05,1.8,19.0
2021-03-07 12:00:00,10.8,95.0,0.0,382.67,4.9,60.3
2021-03-07 13:00:00,9.44,91.63,0.0,268.04,3.5,247.8
2021-03-07 14:00:00,14.8,92.63,0.0,241.13,4.2,179.4
2021-03-07 15:00:00,12.25,87.7,0.0,240.32,3.8,299.3
2021-03-07 16:00:00,17.8,95.0,0.0,196.56,4.8,14.4
2021-03-07 17:00:00,16.39,93.8,1.31,61.67,6.3,287.1
2021-03-07 18:00:00,17.31,83.94,0.0,0.0,1.7,25.2
2021-03-07 19:00:00,16.82,84.32,0.0,0.0,5.3,155.1
2021-03-07 20:00:00,17.17,84.85,0.0,0.0,5.7,189.5
2021-03-07 21:00:00,15.89,85.53,0.0,0.0,3.5,21.2
2021-03-07 22:00:00,16.14,91.66,0.0,0.0,7.2,47.9
2021-03-07 23:00:00,15.75,93.11,0.0,0.0,4.0,276.8
2021-03-08 00:00:00,16.46,92.39,0.0,0.0,9.3,77.7
2021-03-08 01:00:00,14.77,85.6,0.0,0.0,5.2,227.1
2021-03-08 02:00:00,14.34,94.6,0.0,0.0,6.4,25.3
2021-03-08 03:00:00,11.23,93.52,0.0,0.0,7.4,291.9
2021-03-08 04:00:00,10.05,87.9,0.0,0.0,4.9,186.5
2021-03-08 05:00:00,9.35,95.0,0.0,0.0,7.3,177.1
2021-03-08 06:00:00,09.03,95.0,0.0,0.0,3.5,144.8
2021-03-08 07:00:00,7.86,92.8,0.0,86.93,6.0,357.6
2021-03-08 08:00:00,8.32,95.0,0.0,124.9,4.7,207.0
2021-03-08 09:00:00,6.33,95.0,0.0,235.48,2.9,19.8
2021-03-08 10:00:00,8.48,95.0,0.0,342.93,5.1,198.6
2021-03-08 11:00:00,9.99,95.0,0.0,292.24,4.8,319.9
2021-03-08 12:00:00,9.69,93.94,0.0,407.66,8.4,111.7
2021-03-08 13:00:00,10.49,87.94,0.0,281.1,4.1,169.6
2021-03-08 14:00:00,12.24,95.0,1.43,304.66,9.4,318.0
2021-03-08 15:00:00,13.87,84.95,0.0,276.23,5.6,84.8
2021-03-08 16:00:00,15.96,88.54,0.04,184.02,5.2,193.6
2021-03-08 17:00:00,15.32,91.25,0.0,32.21,5.0,104.7
2021-03-08 18:00:00,17.46,85.77,0.0,0.0,3.5,42.6
2021-03-08 19:00:00,19.03,84.09,0.0,0.0,5.4,317.1
2021-03-08 20:00:00,18.88,85.19,0.0,0.0,5.0,45.0
2021-03-08 21:00:00,17.41,94.21,0.0,0.0,3.7,159.0
2021-03-08 22:00:00,16.04,86.23,0.0,0.0,5.2,320.9
2021-03-08 23:00:00,15.71,84.55,0.0,0.0,7.7,353.7
2021-03-09 00:00:00,15.61,93.06,0.0,0.0,4.7,96.6
2021-03-09 01:00:00,15.12,85.4,0.0,0.0,2.3,329.0
2021-03-09 02:00:00,11.73,86.6,0.0,0.0,8.2,198.5
2021-03-09 03:00:00,9.83,90.86,0.0,0.0,3.8,154.7
2021-03-09 04:00:00,10.57,95.0,0.0,0.0,3.3,344.6
2021-03-09 05:00:00,9.55,95.0,0.0,0.0,4.6,197.6
2021-03-09 06:00:00,9.48,95.0,0.0,0.0,6.8,341.0
2021-03-09 07:00:00,8.83,95.0,0.0,48.71,5.9,272.9
2021-03-09 08:00:00,09.08,95.0,1.91,164.74,5.4,289.9
2021-03-09 09:00:00,5.97,95.0,0.0,231.86,3.0,53.3
2021-03-09 10:00:00,08.04,89.48,0.0,248.76,2.0,53.2
2021-03-09 11:00:00,11.26,92.73,0.0,354.58,4.4,0.3
2021-03-09 12:00:00,8.75,95.0,0.0,371.16,3.9,214.5
2021-03-09 13:00:00,12.44,88.88,1.15,331.4,2.7,85.4
2021-03-09 14:00:00,13.0,95.0,0.0,346.43,2.7,279.5
2021-03-09 15:00:00,13.89,90.03,05.01,272.42,4.2,353.1
2021-03-09 16:00:00,14.87,87.58,1.59,126.68,6.9,253.0
2021-03-09 17:00:00,16.5,79.06,0.0,62.02,7.2,18.3
2021-03-09 18:00:00,15.81,86.96,0.0,0.0,8.3,76.1
2021-03-09 19:00:00,17.48,90.17,0.0,0.0,0.3,239.3
2021-03-09 20:00:00,17.86,83.97,0.55,0.0,6.2,256.0
2021-03-09 21:00:00,18.44,82.55,0.0,0.0,10.3,348.1
2021-03-09 22:00:00,18.17,85.34,0.0,0.0,3.4,320.9
2021-03-09 23:00:00,15.62,84.92,0.0,0.0,3.4,225.6
2021-03-10 00:00:00,14.93,95.0,0.0,0.0,6.6,257.2
2021-03-10 01:00:00,12.89,94.95,0.0,0.0,5.8,356.4
